segment_id,latitude,longitude,lat_end,lng_end,violent_crimes_90d,property_crimes_90d,drug_crimes_90d,total_crimes_90d,recent_crimes_7d,street_hazards,encampments,needles_reported,blocked_sidewalk,total_311_reports,lighting_issues,active_construction,hour,day_of_week,is_weekend,is_night,is_rush_hour,month,in_high_risk_area,in_business_district,distance_to_downtown,sidewalk_width,lighting_quality,cctv_coverage,nearest_transit_stop,pedestrian_traffic,business_density,escape_routes,is_unsafe
seg_50_115,37.757999999999996,-122.405,37.75899999999999,-122.404,9,9,7,62,6,0,0,0,0,0,0,0,19,5,True,False,True,10,1,0,0.03634556369077322,3.1889082533104456,0.6187578850552763,0,406.6294607490994,0.8045308165785829,5,1,1
seg_51_36,37.759,-122.484,37.76,-122.48299999999999,2,2,0,19,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.0909999999999885,3.3023961108648368,0.8522438687663851,1,455.72257739430614,0.8143148923258242,3,4,0
seg_17_87,37.725,-122.43299999999999,37.726,-122.43199999999999,10,7,0,31,1,25,0,0,0,25,0,0,19,5,True,False,True,10,0,0,0.07648529270388213,3.4033542437028643,0.46225173324052504,0,232.83588780376306,0.3450746745663512,7,2,1
seg_76_44,37.784,-122.476,37.785,-122.475,0,3,0,7,0,9,0,0,0,9,0,0,19,5,True,False,True,10,0,0,0.0766550715869404,3.0813503194160985,0.39835613142670145,0,428.5185594736042,0.5143754128317187,6,2,0
seg_47_78,37.754999999999995,-122.442,37.75599999999999,-122.44099999999999,0,10,0,23,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.05731491952362016,2.156708289754723,0.7265836902032823,0,354.0992608858182,0.566031711744256,7,4,0
seg_36_102,37.744,-122.41799999999999,37.745,-122.41699999999999,3,4,1,21,1,2,1,0,0,3,0,0,19,5,True,False,True,10,1,0,0.053141321022338435,1.5427737482845503,0.8259587996094886,1,53.94319670682029,0.937279038902643,0,1,1
seg_18_103,37.726,-122.417,37.727,-122.416,0,6,0,19,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07009279563549714,1.3112980544313564,0.5311897705796268,0,472.9055877763256,0.7944375501402395,8,2,0
seg_29_82,37.737,-122.438,37.738,-122.437,1,3,1,12,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.06850547423380986,1.8610589224650476,0.9131298285459576,0,196.22815647538198,0.37359208867636956,5,1,0
seg_98_45,37.806,-122.475,37.806999999999995,-122.47399999999999,0,1,0,3,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07595393340702182,3.4749572934880137,0.4918711648738032,0,260.4233058385035,0.8231105155216331,4,1,0
seg_76_41,37.784,-122.479,37.785,-122.478,1,3,0,15,1,14,0,0,0,14,0,0,19,5,True,False,True,10,0,0,0.07963039620646714,2.8051896491466084,0.2707915033547134,1,101.3133240000743,0.753687904325575,2,4,0
seg_32_45,37.739999999999995,-122.475,37.74099999999999,-122.47399999999999,0,1,0,8,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.09241753080448814,3.0053056149876776,0.6329151382461606,0,243.55297818022908,0.9132891300079683,4,4,0
seg_33_88,37.741,-122.432,37.742,-122.431,0,6,0,11,4,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.06191122676865227,3.342678365144262,0.6770527364117837,0,78.3271643814276,0.484588332158142,9,2,0
seg_68_95,37.775999999999996,-122.425,37.776999999999994,-122.42399999999999,8,75,4,152,13,47,15,0,0,62,0,0,19,5,True,False,True,10,1,0,0.030805843601492206,3.1806086948451386,0.4890805295325333,0,310.7093936560154,0.6385427565166473,3,4,1
seg_79_64,37.787,-122.456,37.788,-122.455,1,8,0,21,1,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.056435804238086994,1.7536685976599047,0.9315901446089808,0,219.28474245157517,0.5456013289349684,4,1,0
seg_25_40,37.733,-122.47999999999999,37.733999999999995,-122.47899999999998,0,4,0,6,0,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.10060318086421247,2.1425047086451308,0.9687380302823076,1,384.2653536640072,0.9618793166492944,7,3,0
seg_9_29,37.717,-122.491,37.717999999999996,-122.49,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11920570456147904,1.7983186216311582,0.5026582819606327,0,335.20796717580026,0.8700164687381144,4,1,0
seg_34_98,37.742,-122.422,37.742999999999995,-122.42099999999999,21,15,2,68,7,28,0,0,0,28,0,0,19,5,True,False,True,10,1,0,0.05646237685396868,2.7562763110967174,0.9582833090476222,0,152.76577960781214,0.9391769921210412,6,3,1
seg_17_106,37.725,-122.414,37.726,-122.413,2,2,0,8,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.0704059656563225,3.0831227084141775,0.3814292321975968,0,216.7031305351069,0.22687147143061978,3,2,0
seg_56_70,37.763999999999996,-122.45,37.76499999999999,-122.449,0,10,0,14,0,15,1,0,0,16,0,0,19,5,True,False,True,10,0,0,0.058309518948451156,2.473040587832151,0.3861841498643305,0,442.9074526248624,0.2953481636094362,4,1,0
seg_9_84,37.717,-122.43599999999999,37.717999999999996,-122.43499999999999,0,5,0,10,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.08499999999999291,1.8617902986940036,0.7510662061256759,0,356.01039417900813,0.4647295204413978,8,4,0
seg_68_54,37.775999999999996,-122.466,37.776999999999994,-122.46499999999999,1,11,0,27,0,9,3,0,0,12,0,0,19,5,True,False,True,10,0,0,0.06841052550593717,1.835199623820729,0.9249531232782612,1,93.62975402525359,0.5204868511008496,8,2,0
seg_84_80,37.792,-122.44,37.793,-122.439,0,8,0,12,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.04004996878899339,2.2703598342166327,0.3855020617803109,0,105.40679360683856,0.7669728255409209,7,1,0
seg_78_55,37.786,-122.46499999999999,37.787,-122.46399999999998,0,8,0,14,0,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.06549045732011485,2.7142484538201197,0.5035043653168055,1,253.55418699118184,0.5319321730446707,2,4,0
seg_90_155,37.798,-122.365,37.799,-122.36399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.035227829907628364,2.138926678876144,0.33752635473622306,0,457.680600086087,0.6501045586351379,7,1,0
seg_57_14,37.765,-122.506,37.766,-122.505,2,2,0,10,2,0,1,0,0,1,0,0,19,5,True,False,True,10,0,0,0.10989540481748375,2.9418994529075375,0.9717813855995194,0,463.41090246035407,0.2480915983555134,6,1,0
seg_88_123,37.796,-122.39699999999999,37.797,-122.39599999999999,8,26,2,79,3,4,1,0,0,5,0,0,19,5,True,False,True,10,0,1,0.0036055512754772636,3.3762549747079813,0.6711668462013061,0,482.2234535917366,0.6078207730069073,2,1,1
seg_30_33,37.738,-122.487,37.739,-122.48599999999999,0,3,0,11,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.1034649699173484,2.903073144433664,0.5805419432673531,0,439.39055759243644,0.6485531594361273,4,3,0
seg_73_88,37.781,-122.432,37.782,-122.431,26,42,1,141,11,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.034539832078337114,1.8332919411706248,0.39735019979967484,0,250.0768893473067,0.21900969078354077,5,1,1
seg_71_44,37.778999999999996,-122.476,37.779999999999994,-122.475,0,19,0,25,4,7,1,0,0,8,0,0,19,5,True,False,True,10,0,0,0.0774661216274509,3.225801910495288,0.599783814032033,0,230.84317102371278,0.8576870888157476,4,4,0
seg_66_18,37.774,-122.502,37.775,-122.50099999999999,0,9,0,11,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.10394229168147935,2.5807402282766034,0.4242042547372596,1,381.76493245898314,0.7037287255222737,3,3,0
seg_88_59,37.796,-122.461,37.797,-122.46,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.061032778078661434,2.1822615496403337,0.7283204798282438,0,112.59917781985736,0.3607357004148607,6,1,0
seg_75_91,37.783,-122.429,37.784,-122.428,8,25,1,74,5,8,1,0,0,9,0,0,19,5,True,False,True,10,0,0,0.03101612483853671,1.2669462926785786,0.33745795792817407,0,215.79009015012787,0.6279252014584839,5,4,1
seg_1_88,37.708999999999996,-122.432,37.709999999999994,-122.431,0,1,0,3,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.09082400563727587,3.390950450505651,0.38842806334910346,0,280.96619280613584,0.5291543167041335,5,2,0
seg_75_121,37.783,-122.399,37.784,-122.398,9,53,0,111,3,3,0,0,0,3,0,0,19,5,True,False,True,10,1,0,0.01104536101718339,1.2439710206546815,0.33640465280874515,0,171.00738206653554,0.3577111263948194,7,2,1
seg_12_28,37.72,-122.49199999999999,37.721,-122.49099999999999,0,0,0,0,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.11806777714515027,3.0243273800118105,0.38239452714206845,0,72.23347880682356,0.19733689032681925,4,1,0
seg_17_24,37.725,-122.496,37.726,-122.49499999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11822436297141699,1.8416667370045758,0.39672776551158373,0,60.06504695227101,0.4081987594614651,6,1,0
seg_46_86,37.754,-122.434,37.754999999999995,-122.43299999999999,0,13,0,21,1,5,0,0,0,5,0,0,19,5,True,False,True,10,1,0,0.0524976189936208,1.9223302915379719,0.8344662592404495,0,259.628090558665,0.2596180082304377,1,4,0
seg_51_95,37.759,-122.425,37.76,-122.42399999999999,5,24,0,52,2,12,0,0,0,12,0,0,19,5,True,False,True,10,1,0,0.0430116263352054,3.0341751841320783,0.5868462697502657,1,193.94857307063862,0.9861077821559036,1,3,1
seg_93_76,37.801,-122.444,37.802,-122.443,0,10,0,14,1,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.04455333881988868,2.8794627313032928,0.6519780226716447,0,234.6147231581717,0.690821598690335,4,2,0
seg_95_127,37.803,-122.393,37.803999999999995,-122.392,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.01140175425099472,3.226894050971316,0.9190527480142499,0,263.9681344508957,0.4848714504037283,2,1,0
seg_26_25,37.734,-122.49499999999999,37.735,-122.49399999999999,0,0,0,5,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.1123610252712056,1.591211853874017,0.28821062692199295,1,92.36107458869961,0.9675287314828863,3,1,0
seg_61_78,37.769,-122.442,37.769999999999996,-122.44099999999999,5,11,0,33,2,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.04887739763938818,1.3408791221102725,0.2758656272026216,0,193.08755183580035,0.4717741527854671,3,2,1
seg_30_81,37.738,-122.439,37.739,-122.43799999999999,1,2,1,11,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06824221567328184,3.1504304091771225,0.22076346624668988,0,164.38399598123559,0.7091406696263013,4,1,0
seg_27_53,37.735,-122.467,37.736,-122.466,0,14,0,20,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08927485648265572,1.8138821707114559,0.44348182059815006,1,61.11930170421776,0.1120753800510579,9,3,0
seg_59_53,37.766999999999996,-122.467,37.767999999999994,-122.466,2,5,1,17,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07223572523342675,1.7193972311638417,0.6928860151368331,0,147.83197612527698,0.8119147350088072,5,3,0
seg_63_86,37.771,-122.434,37.772,-122.43299999999999,6,28,0,59,5,38,0,0,0,38,0,0,19,5,True,False,True,10,0,0,0.041048751503538636,2.679161402979846,0.33777846974851916,0,249.35785659172097,0.258013114118985,7,3,1
seg_39_69,37.747,-122.451,37.748,-122.44999999999999,2,1,0,8,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.06935416353758778,1.957413709878074,0.7691633956660131,0,161.8858963813509,0.3901801090523043,3,3,0
seg_62_40,37.769999999999996,-122.47999999999999,37.770999999999994,-122.47899999999998,0,9,0,12,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08352245207126942,2.0496127113266507,0.7971121518603185,0,248.1548008465247,0.574285074552635,6,1,0
seg_82_53,37.79,-122.467,37.791,-122.466,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06711929677819228,1.9178324996996508,0.5431297360224873,0,142.3305313949611,0.9298925644507179,7,3,0
seg_2_109,37.71,-122.411,37.711,-122.41,4,1,0,15,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08471717653462754,2.8212314661976916,0.39498465364362306,0,452.78107198784204,0.8596885099145064,5,2,0
seg_88_34,37.796,-122.48599999999999,37.797,-122.48499999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08602325267041064,3.1089569810190723,0.24224092659774313,1,256.1517590857946,0.1071075505401151,1,1,0
seg_50_106,37.757999999999996,-122.414,37.75899999999999,-122.413,15,22,3,88,4,38,1,0,0,39,0,0,19,5,True,False,True,10,1,0,0.03862641583165568,2.0051399977482474,0.3710170554809243,1,247.33557986605305,0.9863055280004868,2,4,1
seg_102_145,37.809999999999995,-122.375,37.81099999999999,-122.374,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0296816441593155,1.9138838181867572,0.7328101661905698,1,146.15958037466598,0.5631890849867913,10,3,0
seg_1_117,37.708999999999996,-122.40299999999999,37.709999999999994,-122.40199999999999,0,8,0,22,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08505292469986003,3.005254387362071,0.5339265681042548,0,370.26530736462394,0.7331532718586509,4,2,0
seg_80_125,37.788,-122.395,37.788999999999994,-122.39399999999999,15,22,1,92,9,18,1,0,0,19,0,0,19,5,True,False,True,10,1,1,0.007810249675913016,1.899371744916575,0.8397710425444475,1,427.11988114582954,0.9172297346319852,5,4,1
seg_35_14,37.742999999999995,-122.506,37.74399999999999,-122.505,3,3,0,15,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11763077828527294,2.219209497868461,0.3034123121841507,1,462.4509218883779,0.814688955739653,6,2,0
seg_75_35,37.783,-122.485,37.784,-122.484,2,7,0,26,3,15,0,0,0,15,0,0,19,5,True,False,True,10,0,0,0.08570880934885773,2.3136361850144875,0.6148303624338569,0,434.87476704960375,0.3470001061522851,9,3,0
seg_44_26,37.751999999999995,-122.494,37.75299999999999,-122.493,0,1,0,3,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.10295630140986525,1.3049806123281404,0.6291915996654298,0,402.067464156406,0.7109225310784631,2,2,0
seg_19_101,37.727,-122.419,37.727999999999994,-122.41799999999999,0,13,0,26,1,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.06964194138591837,2.2535484683788214,0.8660680064191655,0,329.15951345576,0.6658900470362331,5,1,0
seg_8_104,37.716,-122.416,37.717,-122.41499999999999,1,0,0,3,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0796241169495717,1.472327519188593,0.46031086996097026,0,269.0395795916917,0.41205906285633775,3,3,0
seg_50_50,37.757999999999996,-122.47,37.75899999999999,-122.469,0,4,0,9,1,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.07871467461661226,2.8193674096869348,0.2423596717176314,1,280.599765825301,0.6597058284163948,3,2,0
seg_71_41,37.778999999999996,-122.479,37.779999999999994,-122.478,2,13,1,31,2,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.08041144197189225,2.49646790961219,0.46393215968110896,0,343.7382712345725,0.8844123649177584,3,1,0
seg_99_117,37.806999999999995,-122.40299999999999,37.80799999999999,-122.40199999999999,0,1,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.013341664064121336,2.3975583387929884,0.6008736990173702,0,383.9777220644292,0.9986288507819613,3,4,0
seg_14_118,37.722,-122.402,37.723,-122.401,4,29,0,58,1,18,0,0,0,18,0,0,19,5,True,False,True,10,1,0,0.07202777242147192,1.6933051058056134,0.6533942309033881,0,434.0470674021436,0.47375834007104856,2,2,1
seg_44_31,37.751999999999995,-122.48899999999999,37.75299999999999,-122.48799999999999,0,5,2,18,1,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.09841239759297281,1.996015489220822,0.7053300918828436,1,390.7543881204035,0.15878211762524544,4,4,0
seg_89_15,37.797,-122.505,37.797999999999995,-122.50399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10504284840005935,3.1159260859606173,0.4527322795790357,0,493.31040235765033,0.12946160879229174,1,4,0
seg_87_119,37.795,-122.401,37.796,-122.39999999999999,5,41,3,93,8,8,1,0,0,9,0,0,19,5,True,False,True,10,0,1,0.0014142135623697993,3.048026575946493,0.2573318019685282,1,459.5049271015146,0.6745020950953198,6,1,1
seg_74_76,37.782,-122.444,37.782999999999994,-122.443,5,59,4,111,4,6,1,0,0,7,0,0,19,5,True,False,True,10,0,0,0.04560701700396268,2.2661743189328263,0.3313383611583878,1,406.581653111101,0.7945845062560848,5,2,1
seg_78_43,37.786,-122.47699999999999,37.787,-122.47599999999998,0,1,0,4,0,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.07741446893183121,1.209738234796932,0.7904165120348887,0,363.6139710404812,0.10227872105350894,3,4,0
seg_32_56,37.739999999999995,-122.464,37.74099999999999,-122.463,2,4,0,12,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08373768566182922,1.2665509698581356,0.5611173535221827,0,194.50268129056343,0.5593866563728257,3,2,0
seg_38_32,37.745999999999995,-122.488,37.74699999999999,-122.487,2,4,0,10,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10023971268912882,2.8554677957821086,0.8404160164600325,0,294.8764301212206,0.6711726759627147,8,3,0
seg_95_122,37.803,-122.398,37.803999999999995,-122.39699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,1,0.009219544457295292,2.813298832932206,0.24978120438015036,0,203.83332480769658,0.278001923324665,4,1,0
seg_62_13,37.769999999999996,-122.50699999999999,37.770999999999994,-122.50599999999999,0,4,1,10,1,10,1,0,0,11,0,0,19,5,True,False,True,10,0,0,0.10965856099729221,2.950057280664053,0.8373570792839807,1,306.99648041588966,0.3547236815902027,4,1,0
seg_2_18,37.71,-122.502,37.711,-122.50099999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.13213629327326096,1.442359216117878,0.2574970816840148,0,224.79770116129677,0.2484678307660166,5,2,0
seg_48_107,37.756,-122.413,37.757,-122.41199999999999,4,14,0,42,2,16,1,0,0,17,0,0,19,5,True,False,True,10,1,0,0.04016217125604038,3.482775333692759,0.470589283954679,1,161.90268625967548,0.9041480468049944,7,2,1
seg_26_125,37.734,-122.395,37.735,-122.39399999999999,1,13,1,35,3,1,0,0,0,1,0,0,19,5,True,False,True,10,1,0,0.06020797289395746,2.5224832132941057,0.41179276729790715,0,169.12579325692303,0.3493923660235611,3,1,1
seg_53_73,37.760999999999996,-122.447,37.76199999999999,-122.446,0,14,0,25,1,10,0,0,0,10,0,0,19,5,True,False,True,10,0,0,0.057428216061443216,1.8583664233372246,0.8737342263825036,0,176.53689461355145,0.43075703300285445,0,2,0
seg_93_111,37.801,-122.40899999999999,37.802,-122.40799999999999,11,28,1,84,4,13,2,0,0,15,0,0,19,5,True,False,True,10,0,0,0.011401754250983501,1.559834937721885,0.9945964813625833,0,313.5103882303086,0.4901522059654978,3,3,1
seg_16_59,37.724,-122.461,37.724999999999994,-122.46,1,11,0,16,1,10,0,0,0,10,0,0,19,5,True,False,True,10,0,0,0.09284934033152398,1.4395622148989082,0.7620394339213351,0,352.5339648409067,0.6718076563070172,7,2,0
seg_17_43,37.725,-122.47699999999999,37.726,-122.47599999999998,2,32,3,47,1,0,1,0,0,1,0,0,19,5,True,False,True,10,0,0,0.10339245620448773,2.4473403642701284,0.6605293481395589,0,216.93375719950635,0.7154904596279819,2,4,0
seg_96_18,37.803999999999995,-122.502,37.80499999999999,-122.50099999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10248902380254116,2.550943150559743,0.23052931567101256,0,75.80574955205661,0.6696226349399792,10,1,0
seg_59_87,37.766999999999996,-122.43299999999999,37.767999999999994,-122.43199999999999,3,22,1,44,0,7,0,0,0,7,0,0,19,5,True,False,True,10,1,0,0.0426380112106463,3.0459535474877555,0.8873231244834038,1,288.6944438589268,0.4754248145661412,6,2,1
seg_101_47,37.809,-122.473,37.809999999999995,-122.472,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07452516353554038,1.4837265225087037,0.5599496752709195,0,145.73347231033907,0.6765139360749388,6,3,0
seg_69_30,37.777,-122.49,37.778,-122.48899999999999,2,3,0,19,2,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.09159148432031178,2.3066313728307026,0.7764653434224794,0,65.40289822815694,0.4417714917495646,5,4,0
seg_25_109,37.733,-122.411,37.733999999999995,-122.41,0,1,0,8,0,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.06198386886924612,1.9275241334019686,0.6877289672643624,0,413.7071417626136,0.3586612247590529,1,3,0
seg_14_49,37.722,-122.47099999999999,37.723,-122.46999999999998,0,3,0,4,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10111874208076889,2.6635053129728194,0.7923488555811309,0,451.6999329235479,0.6674950097932363,4,3,0
seg_33_54,37.741,-122.466,37.742,-122.46499999999999,2,10,0,31,0,11,0,0,0,11,0,0,19,5,True,False,True,10,0,0,0.08464632301522709,1.6499445833411865,0.38895780355706955,0,406.70572941388156,0.44734680649070757,5,2,0
seg_18_72,37.726,-122.448,37.727,-122.44699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08323460818673034,1.2835746279128741,0.6526486548000083,1,157.5540404586367,0.619636075408328,3,1,0
seg_90_38,37.798,-122.482,37.799,-122.481,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08209750300708904,1.743977729601297,0.8800613935283763,0,430.09846901608256,0.8592871404700763,6,3,0
seg_77_64,37.785,-122.456,37.785999999999994,-122.455,2,10,0,22,2,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.0567186036499464,1.6069010819401037,0.6240681943225636,1,179.6587875926217,0.6527719428210037,8,1,0
seg_18_92,37.726,-122.428,37.727,-122.42699999999999,0,6,0,18,1,8,0,0,0,8,0,0,19,5,True,False,True,10,0,0,0.07353910524339574,2.2012426938874325,0.41840490523342466,0,110.71519510872815,0.7173538000553785,5,4,0
seg_40_61,37.748,-122.45899999999999,37.748999999999995,-122.45799999999998,0,1,0,2,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07481310045705879,3.397275969239856,0.4705547473053924,0,391.646771574019,0.13390525474494455,5,3,0
seg_26_77,37.734,-122.443,37.735,-122.442,0,1,0,12,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.07381734213583381,2.902726518682449,0.7683497707719051,1,499.0023081811911,0.12751572151338314,5,4,0
seg_66_90,37.774,-122.42999999999999,37.775,-122.42899999999999,3,32,0,52,5,42,0,0,0,42,0,0,19,5,True,False,True,10,0,0,0.03605551275462681,3.4797045265396056,0.3491318699700111,1,89.32246938948819,0.9595736937024816,5,2,1
seg_97_107,37.805,-122.413,37.806,-122.41199999999999,5,37,0,88,4,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.017029386365921342,1.3118087061040085,0.9459649401543181,1,333.1674869604943,0.3954372746579081,7,1,1
seg_8_122,37.716,-122.398,37.717,-122.39699999999999,3,5,0,24,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07802563681252074,1.2294507569975317,0.8494902377947643,1,479.4445121490579,0.3650894559292709,3,3,0
seg_22_98,37.73,-122.422,37.730999999999995,-122.42099999999999,0,9,0,21,2,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.06767569726275177,3.031958716997111,0.646664784527515,0,141.14178159205684,0.936149629349994,4,2,0
seg_39_10,37.747,-122.50999999999999,37.748,-122.50899999999999,0,3,0,5,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11962023240236774,1.8646674624530866,0.43739485251977817,0,344.8068196648871,0.3818250971050021,10,2,0
seg_102_73,37.809999999999995,-122.447,37.81099999999999,-122.446,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.04964876634922227,1.6091559982195673,0.23504147941310097,0,97.88952588487427,0.4325242468232728,5,1,0
seg_81_65,37.789,-122.455,37.79,-122.454,0,3,0,6,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.05522680508592853,1.2061679329993713,0.5011565566896793,0,407.64199271526286,0.9735148904416208,4,3,0
seg_8_65,37.716,-122.455,37.717,-122.454,6,2,0,16,2,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.0954410813014948,1.5975143994389693,0.7357465889591426,0,178.77647835870997,0.9503445696078466,5,3,0
seg_50_81,37.757999999999996,-122.439,37.75899999999999,-122.43799999999999,0,15,0,37,1,4,0,0,0,4,0,0,19,5,True,False,True,10,0,0,0.05307541803885397,3.4971798810289765,0.3560304171473152,0,188.70004634392697,0.38579410897171595,5,4,0
seg_5_75,37.713,-122.445,37.714,-122.44399999999999,4,1,2,22,2,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.0926606712688734,2.6794503928466167,0.2096566425590899,0,101.8937516617059,0.27643182641779485,6,3,1
seg_70_15,37.778,-122.505,37.778999999999996,-122.50399999999999,0,9,0,11,2,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.10621205204682656,2.618586369918122,0.38612664972235305,0,66.32110041035989,0.24684184891624028,3,3,0
seg_83_123,37.791,-122.39699999999999,37.791999999999994,-122.39599999999999,12,47,2,111,2,12,0,0,0,12,0,0,19,5,True,False,True,10,0,1,0.004242640687129495,1.794373949306319,0.7531325433009635,0,65.60462605667176,0.9514930398360406,4,1,1
seg_77_105,37.785,-122.41499999999999,37.785999999999994,-122.41399999999999,142,130,212,1105,54,103,12,0,0,115,0,0,19,5,True,False,True,10,1,0,0.01749285568452438,2.6106670570903274,0.31463533330075616,0,144.14181155609995,0.8208289004089508,6,1,1
seg_57_120,37.765,-122.39999999999999,37.766,-122.39899999999999,1,2,38,46,0,3,1,0,0,4,0,0,19,5,True,False,True,10,1,0,0.028999999999996362,2.0509180704632652,0.442517922124233,0,146.2548240400581,0.9818552759930224,5,4,0
seg_78_52,37.786,-122.46799999999999,37.787,-122.46699999999998,0,7,0,12,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06846897107447798,3.3856610009503303,0.37221992872956594,0,376.14834583522844,0.4619530169467728,7,3,0
seg_93_38,37.801,-122.482,37.802,-122.481,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08229823813423362,3.305431329534486,0.893199303624957,0,103.01765797289387,0.30259947719828,8,1,0
seg_35_42,37.742999999999995,-122.478,37.74399999999999,-122.47699999999999,2,1,0,19,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.09319334740204605,1.343931608243724,0.6948855226343783,0,490.082480859725,0.9246381016147895,5,4,0
seg_98_119,37.806,-122.401,37.806999999999995,-122.39999999999999,0,1,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.012041594578791965,2.2200463582930143,0.4409912095210684,1,242.4714345250165,0.850330579790255,2,4,0
seg_56_130,37.763999999999996,-122.39,37.76499999999999,-122.389,4,6,1,27,5,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.03162277660168649,1.8404702045639225,0.7806328553847126,1,282.05457888807035,0.8331698433505916,5,1,1
